AVERAGE_GENE_EXPRESSION	r0.4_C0	r0.4_C1	r0.4_C2	r0.4_C5	r0.4_C6	r0.4_C7	r0.4_C10
ASF1B	0.00113883424785174	0.00191570881226054	0.0024390243902439	0.00673327541268462	0.00207738249805245	0.00174764068507515	0.00401606425702811
CTB-55O6.12	0.00367532870897608	0.00329501915708812	0.00278745644599303	0.00608166811468288	0.00415476499610491	0.0143306536176162	0.0160642570281124
LPHN1	0.00279532042654519	0.00199233716475096	0.00255516840882695	0.00347523892267593	0	0.00279622509612024	0.00401606425702811
CTC-548K16.2	0.00010353038616834	0.000459770114942529	0.000348432055749129	0.000434404865334492	0.00103869124902623	0.000699056274030059	0
CD97	0.054146391966042	0.0884291187739464	0.0895470383275261	0.179409209383145	0.032199428719813	0.167773505767214	0.0441767068273092
CTC-548K16.5	0.000155295579252511	0	0	0	0	0	0
DDX39A	0.0836525520240191	0.115708812260536	0.0981416957026713	0.121633362293658	0.127239678005713	0.103110800419434	0.0441767068273092
PKN1	0.0585981985712807	0.0704214559386973	0.0634146341463415	0.0903562119895743	0.05505063619839	0.11604334148899	0.036144578313253
PTGER1	0	0.0000766283524904215	0.000116144018583043	0.0028236316246742	0	0	0
GIPC1	0.02432964074956	0.0417624521072797	0.0314750290360046	0.0332319721980886	0.00934822124123604	0.0139811254806012	0.0160642570281124
DNAJB1	0.188270007247127	0.207969348659004	0.202903600464576	0.0810165073848827	0.0804985717995326	0.0611674239776302	0.0642570281124498
TECR	0.224298581633709	0.252260536398467	0.206387921022067	0.191355343179844	0.134770189561153	0.126179657462426	0.0682730923694779
NDUFB7	0.138523656693239	0.215785440613027	0.196980255516841	0.314074717636838	0.181251622955077	0.387626703949668	0.0803212851405622
CLEC17A	0.00010353038616834	0.000229885057471264	0.000116144018583043	0	0.00467411062061802	0.00104858441104509	0
EMR3	0.00010353038616834	0.000306513409961686	0.000580720092915215	0.000434404865334492	0.000259672812256557	0.0104858441104509	0
ZNF333	0.00745418780412051	0.00789272030651341	0.00522648083623693	0.00933970460469157	0.00753051155544015	0.00838867528836071	0
EMR2	0.000258825965420851	0.000306513409961686	0	0.000217202432667246	0	0.0293603635092625	0
SYDE1	0.000155295579252511	0	0	0	0	0	0
ILVBL	0.0248472926804017	0.0217624521072797	0.0199767711962834	0.0223718505647263	0.0225915346663204	0.0185249912617966	0.00803212851405622
AC003956.1	0	0.000229885057471264	0.000464576074332172	0	0.000259672812256557	0	0
EPHX3	0.00010353038616834	0	0.000116144018583043	0	0.000259672812256557	0.000699056274030059	0
AC004257.3	0.000776477896262553	0.000842911877394636	0.000929152148664344	0.00152041702867072	0.00103869124902623	0.00174764068507515	0
BRD4	0.0238637540118025	0.0306513409961686	0.0313588850174216	0.0345351867940921	0.0418073227733056	0.0524292205522545	0.0160642570281124
AKAP8	0.0129930634641267	0.0173946360153257	0.0183507549361208	0.0152041702867072	0.0173980784211893	0.0220202726319469	0.0160642570281124
AKAP8L	0.021586085516099	0.0270498084291188	0.0232288037166086	0.0286707211120765	0.0285640093482212	0.0265641384131423	0
WIZ	0.00238119888187183	0.00360153256704981	0.00394889663182346	0.00456125108601216	0.0018177096857959	0.00699056274030059	0.00401606425702811
RASAL3	0.106170411015633	0.110421455938697	0.135075493612079	0.152910512597741	0.0711503505582965	0.0440405452638937	0.0642570281124498
PGLYRP2	0.00465886737757532	0.00306513409961686	0.00569105691056911	0.0023892267593397	0.00077901843676967	0.00139811254806012	0
CYP4F22	0.0000517651930841702	0.000689655172413793	0.00290360046457607	0.000651607298001738	0	0.000699056274030059	0
CYP4F12	0.00010353038616834	0.000383141762452107	0.000116144018583043	0.000217202432667246	0	0.00034952813701503	0
LLNLR-249E10.1	0.0000517651930841702	0	0.000116144018583043	0	0	0	0
AC004510.3	0.000414121544673362	0.000459770114942529	0.000696864111498258	0.000651607298001738	0	0.000699056274030059	0
TPM4	0.02370845843255	0.111264367816092	0.0732868757259001	0.14357080799305	0.0721890418073228	0.110450891296749	1.90763052208835
RAB8A	0.0580287814473548	0.0803065134099617	0.0657375145180023	0.114248479582971	0.0893274474162555	0.094722125131073	0.192771084337349
CTD-2231E14.8	0.000621182317010042	0.000459770114942529	0.000929152148664344	0.000217202432667246	0	0.000699056274030059	0
HSH2D	0.0112330468992649	0.0151724137931034	0.0193960511033682	0.147046046915725	0.093741885224617	0.0342537574274729	0.0120481927710843
FAM32A	0.082720778548504	0.0865900383141762	0.0815331010452962	0.120112945264987	0.109841599584523	0.0831876966095771	0.176706827309237
CTD-2562J15.4	0.000155295579252511	0	0	0	0.000259672812256557	0	0
AP1M1	0.0344238534009732	0.0418390804597701	0.0356562137049942	0.0445264986967854	0.0451830693326409	0.0384480950716533	0.0321285140562249
CTD-2562J15.6	0.00305414639196604	0.00344827586206897	0.00603948896631823	0.00173761946133797	0.00389509218384835	0.00384480950716533	0
KLF2	0.332694895951962	0.416015325670498	0.294192799070848	0.385534317984361	0.339652038431576	0.11744145403705	0.164658634538153
EPS15L1	0.0137695413603893	0.0161685823754789	0.0159117305458769	0.0245438748913988	0.0257076084133991	0.0167773505767214	0.036144578313253
C19ORF44	0.000828243089346723	0.00053639846743295	0.00116144018583043	0.000434404865334492	0.00155803687353934	0.00034952813701503	0
CHERP	0.0179107568071229	0.022911877394636	0.0235772357723577	0.0193310165073849	0.0207738249805245	0.0223698007689619	0.0160642570281124
CTD-3222D19.7	0.000207060772336681	0.000153256704980843	0	0.000217202432667246	0.000519345624513113	0.00034952813701503	0
SLC35E1	0.0043482762190703	0.0085823754789272	0.00627177700348432	0.00781928757602085	0.00519345624513113	0.0132820692065711	0.0401606425702811
MED26	0.00522828450150119	0.00697318007662835	0.00580720092915215	0.00477845351867941	0.00753051155544015	0.00314575323313527	0.00401606425702811
CTC-429P9.1	0.00010353038616834	0.000229885057471264	0	0	0.000519345624513113	0	0
SMIM7	0.0770266073092453	0.0859770114942529	0.0738675958188153	0.100347523892268	0.118930148013503	0.0929744844459979	0.140562248995984
TMEM38A	0.000310591158505021	0.000383141762452107	0	0.000217202432667246	0.00415476499610491	0.000699056274030059	0
NWD1	0.0000517651930841702	0	0	0	0.000519345624513113	0	0
SIN3B	0.00719536183869966	0.00842911877394636	0.00569105691056911	0.00933970460469157	0.00986756686574916	0.0185249912617966	0.00401606425702811
F2RL3	0	0.0000766283524904215	0.000232288037166086	0.000217202432667246	0	0	0.0682730923694779
CPAMD8	0.0000517651930841702	0.000996168582375479	0.00127758420441347	0.0028236316246742	0.00207738249805245	0.00174764068507515	0.0200803212851406
HAUS8	0.0104565690030024	0.0147892720306513	0.0117305458768873	0.00716768027801911	0.0116852765515451	0.00768961901433065	0.0160642570281124
MYO9B	0.0109742209338441	0.0166283524904215	0.0164924506387921	0.0199826238053866	0.0189561152947286	0.0761971338692765	0.0120481927710843
USE1	0.0975773889636608	0.0884291187739464	0.0763066202090592	0.0666811468288445	0.121267203323812	0.0810905277874869	0.0321285140562249
OCEL1	0.0545087483176312	0.0550191570881226	0.0380952380952381	0.0690703735881842	0.0597247468190081	0.0545263893743446	0.0160642570281124
NR2F6	0.00548711046692204	0.00620689655172414	0.00441347270615563	0.00152041702867072	0.00285640093482212	0.00838867528836071	0
BABAM1	0.0886220105600994	0.11992337164751	0.102090592334495	0.131407471763684	0.115554401454168	0.111149947570779	0.0763052208835341
ANKLE1	0.000362356351589191	0.00053639846743295	0.000232288037166086	0.000434404865334492	0.00337574655933524	0.00174764068507515	0
ABHD8	0.0114918728646858	0.0110344827586207	0.00929152148664344	0.0130321459600348	0.0103869124902623	0.0213212163579168	0.00401606425702811
MRPL34	0.173879283569728	0.227049808429119	0.19616724738676	0.175499565595135	0.159179433913269	0.164977280671094	0.100401606425703
DDA1	0.0553887566000621	0.0790038314176245	0.0722415795586527	0.0807993049522155	0.05505063619839	0.0524292205522545	0.0682730923694779
ANO8	0.000310591158505021	0.000996168582375479	0.000464576074332172	0.00130321459600348	0.000519345624513113	0	0
GTPBP3	0.0193084170203955	0.0181609195402299	0.0198606271777003	0.0102085143353606	0.0171384056089327	0.00768961901433065	0.00401606425702811
PLVAP	0	0.0000766283524904215	0	0	0	0.00034952813701503	0
BST2	0.201625427062843	0.276704980842912	0.295702671312427	0.462858384013901	0.273695144118411	0.571128975882559	0.0763052208835341
CTD-2521M24.9	0.0236566932394658	0.0295019157088123	0.0293844367015099	0.0373588184187663	0.0277849909114516	0.0136315973435862	0.00401606425702811
MVB12A	0.0378921213376126	0.0572413793103448	0.0444831591173055	0.0516941789748045	0.0425863412100753	0.0695560992659909	0.0160642570281124
SLC27A1	0.00522828450150119	0.00720306513409962	0.00836236933797909	0.0121633362293658	0.00363541937159179	0.035302341838518	0
CTD-3131K8.2	0.00119059944093591	0.00130268199233716	0.00232288037166086	0.00173761946133797	0.00155803687353934	0.00174764068507515	0
PGLS	0.161766228388032	0.219003831417625	0.165156794425087	0.212206776715899	0.236302259153467	0.717231737154841	0.160642570281124
FAM129C	0.000569417123925872	0.000153256704980843	0.000464576074332172	0.000651607298001738	0.111918982082576	0.00314575323313527	0
COLGALT1	0.0053835800807537	0.00651340996168582	0.00534262485481998	0.00933970460469157	0.00727083874318359	0.0325061167423978	0
UNC13A	0.000362356351589191	0.000459770114942529	0	0.000217202432667246	0	0.00034952813701503	0
MAP1S	0.0107671601615074	0.0159386973180077	0.0142857142857143	0.0156385751520417	0.0142820046741106	0.0167773505767214	0.00401606425702811
FCHO1	0.018842530282638	0.0184674329501916	0.0150987224157956	0.014118158123371	0.032199428719813	0.0408947920307585	0.0200803212851406
B3GNT3	0.000569417123925872	0.000842911877394636	0.000348432055749129	0	0	0	0
INSL3	0.00160472098560928	0.0010727969348659	0.000464576074332172	0.00108601216333623	0.000259672812256557	0.00104858441104509	0
JAK3	0.0167719225592711	0.0177011494252874	0.0130081300813008	0.0104257167680278	0.0096078940534926	0.0276127228241873	0.00401606425702811
RPL18A	11.8468267936639	12.3304214559387	9.82078977932636	5.08210251954822	14.0675149311867	8.41698706745893	4.4859437751004
SLC5A5	0.000207060772336681	0.000459770114942529	0.000116144018583043	0	0.000259672812256557	0.00034952813701503	0
CCDC124	0.0644994305828761	0.0918007662835249	0.0898954703832753	0.119026933101651	0.0807582446117891	0.114295700803915	0.036144578313253
KCNN1	0.000207060772336681	0.000153256704980843	0.000813008130081301	0	0.00077901843676967	0.00034952813701503	0
ARRDC2	0.0357179832280774	0.0376245210727969	0.0389082462253194	0.0354039965247611	0.0477797974552064	0.047186298497029	0.0441767068273092
IL12RB1	0.0303861683404079	0.061992337164751	0.0650406504065041	0.0742832319721981	0.0163593871721631	0.0164278224397064	0.0281124497991968
MAST3	0.00786830934879387	0.0101149425287356	0.0105691056910569	0.0267158992180712	0.00934822124123604	0.0167773505767214	0.0120481927710843
PIK3R2	0.00170825137177762	0.00222222222222222	0.00139372822299652	0.00347523892267593	0.0018177096857959	0.00664103460328556	0
PIK3R2.1	0	0	0	0	0	0	0
IFI30	0.00134589502018843	0.00329501915708812	0.0024390243902439	0.00260642919200695	0.0257076084133991	0.46487242222999	0.0240963855421687
MPV17L2	0.00766124857645719	0.0129501915708812	0.0114982578397213	0.0191138140747176	0.0155803687353934	0.0181754631247815	0.0160642570281124
RAB3A	0.00512475411533285	0.00375478927203065	0.00464576074332172	0.00390964378801043	0.00441443780836146	0.00209716882209018	0
PDE4C	0.000207060772336681	0	0.000116144018583043	0	0	0.00034952813701503	0
KIAA1683	0.000362356351589191	0.0010727969348659	0.000813008130081301	0.000434404865334492	0.0018177096857959	0.00209716882209018	0
JUND	0.0323014804845222	0.0505747126436782	0.054006968641115	0.0362728062554301	0.0636198390028564	0.333449842712338	0.0281124497991968
LSM4	0.208354902163785	0.263831417624521	0.233914053426249	0.240877497827976	0.218384835107764	0.284166375393219	0.108433734939759
PGPEP1	0.00838596127963557	0.00881226053639847	0.0125435540069686	0.0167245873153779	0.0077901843676967	0.0160782943026914	0.00803212851405622
GDF15	0	0	0	0.000217202432667246	0	0	0.00401606425702811
LRRC25	0.000517651930841702	0.000613026819923372	0.00116144018583043	0.00499565595134665	0.0199948065437549	0.146452289409297	0.0160642570281124
SSBP4	0.0666735686924112	0.139080459770115	0.131358885017422	0.127063423110339	0.132433134250844	0.0919259000349528	0.0281124497991968
ISYNA1	0.0207578424267523	0.0295019157088123	0.0247386759581882	0.0297567332754127	0.0111659309270319	0.00873820342537574	0.00803212851405622
ELL	0.00471063257065949	0.00911877394636015	0.00975609756097561	0.00695047784535187	0.00882887561672293	0.00594197832925551	0.00401606425702811
FKBP8	0.274044932187597	0.401149425287356	0.323693379790941	0.334708948740226	0.264346922877175	0.356169171618315	1.28112449799197
KXD1	0.0847396210787866	0.120842911877395	0.105110336817654	0.136837532580365	0.116333419890937	0.103460328556449	0.112449799196787
AC005253.2	0.000362356351589191	0.000689655172413793	0.000116144018583043	0.000217202432667246	0.000259672812256557	0.00034952813701503	0.00401606425702811
AC005253.4	0.000155295579252511	0.000306513409961686	0.000116144018583043	0	0.000259672812256557	0.00034952813701503	0
UBA52	3.53711564344135	3.86819923371648	3.14401858304297	2.28019113814075	3.73149831212672	3.96889199580566	1.55421686746988
CRLF1	0.00010353038616834	0.0000766283524904214	0.000348432055749129	0.000217202432667246	0.000259672812256557	0.00034952813701503	0
C19ORF60	0.256444766538979	0.300153256704981	0.2931475029036	0.239357080799305	0.202544793560114	0.368053128276826	0.132530120481928
TMEM59L	0.000517651930841702	0.000229885057471264	0	0	0	0	0
KLHL26	0.00320944197121855	0.00360153256704981	0.00360046457607433	0.00260642919200695	0.00363541937159179	0.00104858441104509	0.00401606425702811
CRTC1	0.0111812817061808	0.0104980842911877	0.00929152148664344	0.00868809730668984	0.0127239678005713	0.0174764068507515	0.00401606425702811
UPF1	0.00408945025364945	0.00490421455938697	0.00499419279907085	0.00586446568201564	0.00493378343287458	0.0143306536176162	0.0120481927710843
COPE	0.336680815819443	0.521685823754789	0.460627177700348	0.537793223284101	0.45624513113477	0.611324711639287	0.313253012048193
DDX49	0.0270214307899368	0.0308812260536398	0.0295005807200929	0.0412684622067767	0.0254479356011426	0.0339042292904579	0.0120481927710843
HOMER3	0.000258825965420851	0.00137931034482759	0.000580720092915215	0	0.00337574655933524	0.0209716882209018	0
SUGP2	0.0105600993891707	0.0104980842911877	0.010801393728223	0.0208514335360556	0.0171384056089327	0.0311080041943376	0.00803212851405622
AC004447.2	0.00010353038616834	0	0.000116144018583043	0.000434404865334492	0	0	0
ARMC6	0.0160989750491769	0.0191570881226054	0.0168408826945412	0.0243266724587315	0.0186964424824721	0.0248164977280671	0.00803212851405622
SLC25A42	0.009731856299824	0.00911877394636015	0.0127758420441347	0.0180278019113814	0.0241495715398598	0.00454386578119539	0.00803212851405622
TMEM161A	0.017651930841702	0.0218390804597701	0.0199767711962834	0.0212858384013901	0.0186964424824721	0.0171268787137365	0
MEF2BNB-MEF2B	0.000931773475515064	0.00130268199233716	0.000813008130081301	0.000651607298001738	0.000259672812256557	0.00104858441104509	0
MEF2B	0	0.000306513409961686	0.000232288037166086	0	0	0	0
MEF2BNB	0.0265555440521793	0.0391570881226054	0.0365853658536585	0.0345351867940921	0.0376525577772007	0.0457881859489689	0.0200803212851406
RFXANK	0.079977223315043	0.0959386973180077	0.0815331010452962	0.0986099044309296	0.100493378343287	0.093673540720028	0.0321285140562249
NR2C2AP	0.0350450357179832	0.0429885057471264	0.0369337979094077	0.0314943527367506	0.0420669955855622	0.0174764068507515	0.00401606425702811
HAPLN4	0	0	0	0	0	0.00104858441104509	0
SUGP1	0.019774303758153	0.0245977011494253	0.019047619047619	0.0236750651607298	0.0179174240457024	0.0136315973435862	0.00803212851405622
MAU2	0.00859302205197225	0.0100383141762452	0.00940766550522648	0.0108601216333623	0.00934822124123604	0.0143306536176162	0.00401606425702811
GATAD2A	0.0123201159540325	0.0150191570881226	0.0184668989547038	0.0288879235447437	0.013502986237341	0.0150297098916463	0.0281124497991968
TSSK6	0.000517651930841702	0.0010727969348659	0.000813008130081301	0.000651607298001738	0.00129836406128278	0	0
NDUFA13	0.267574283052076	0.363524904214559	0.303135888501742	0.330582102519548	0.304596208776941	0.58511010136316	0.192771084337349
YJEFN3	0.000931773475515064	0.00137931034482759	0.000696864111498258	0.000868809730668984	0.00103869124902623	0.00139811254806012	0.00401606425702811
CILP2	0.00010353038616834	0.000306513409961686	0	0	0	0	0
